author,favorite_count,text,in_reply_to_screen_name,created_at,retweet_count,id_str,imagelink 
LeaveEUOfficial,109,This isn't about whether we want more or less immigration. This is about who should get to decide. Democracy vs Autocracy #MirrorLiveEU,,Tue May 17 15:12:01 +0000 2016,118,732589496865263616,NA
Ridgey02,0,"@LiamFoxMP @NorthSomersetC I have to say how disappointed I am with North Somerset council, not only do you not pay out for damage trees",LiamFox,Sat Apr 23 13:42:02 +0000 2016,0,723869541621706753,NA
SadiqKhan,18,Good to join friends from @GMBLondonRegion @GMBCouncillors @GMBSouthern this afternoon. #TeamKhan https://t.co/ghVns9O9ia,,Sat Apr 23 15:51:44 +0000 2016,19,723902181141807105,NA
timfarron,0,@EnlightBystand @timfarron Glad you got it :),EnlightBystand,Fri May 13 18:35:13 +0000 2016,0,731191083472916481,NA
George_Osborne,57,"Driving over border with Derek who's delivering timber to Dublin. No checks, no tariffs, no paperwork with UK in EU https://t.co/xDFDcheUbI",,Mon Jun 06 11:09:27 +0000 2016,33,739776207957426176,https://pbs.twimg.com/media/CkQ2fHNXIAAnhSr.jpg
vote_leave,120,What will happen to our NHS when FIVE more countries join the European Union and have access to our public services? #ITVEURef,,Tue Jun 07 20:21:30 +0000 2016,106,740277525696380932,NA
vote_leave,39,Claims for the Single Market are 'fraudulent' - Europe is falling behind on great universities and advanced technology,,Mon May 09 10:38:08 +0000 2016,53,729621470297591808,NA
peoplesvote_hq,27,Treasury analysis shows average wages would be lower if we vote to leave. Young people are better off in. https://t.co/Q6noc7qexo #InOrOut,,Thu Jun 02 19:53:21 +0000 2016,47,738458502885171200,https://pbs.twimg.com/media/CiGhCspWUAA8TCB.jpg
David_Cameron,289,"I'll be on @SkyNews at 8pm, explaining why Britain is stronger, safer and better off in the EU -and why leaving would be a leap in the dark.",,Thu Jun 02 18:24:49 +0000 2016,156,738436221010116610,NA
LeaveEUOfficial,25,".@Nigel_Farage speaking for a #SaferBritain ""this is about taking back control of our lives, our laws and our borders""",,Fri Apr 29 09:57:44 +0000 2016,27,725987421955985408,NA
Nigel_Farage,1021,"EU open door migration has put huge pressure on our public services. Leave EU and take back control.
https://t.co/LUVlCF3dYO",,Tue Jun 21 14:27:17 +0000 2016,817,745261815223877632,NA
vote_leave,85,"Michael Gove,  @BorisJohnson, @patel4witham &amp; @GiselaStuart: Let's have a points-based immigration system: https://t.co/WA4drJHCXe",,Wed Jun 01 12:13:03 +0000 2016,78,737980276803022848,NA
vote_leave,125,Our host @LanceForman welcomes a great crowd to the #VoteLeave #TakeControl rally at his successful British business https://t.co/rSVPao2ILD,,Sat Jun 04 16:41:48 +0000 2016,99,739135072582959104,https://pbs.twimg.com/media/CkHvSkeWEAAtlxf.jpg
vote_leave,265,It is NATO and Five Eyes that keep our country safe #VoteLeave #c4debate https://t.co/AMMzWfy8pP,,Wed Jun 22 21:11:10 +0000 2016,333,745725840739143681,https://pbs.twimg.com/media/CllZnZlWIAIlMP2.jpg
LeaveEUOfficial,275,"#VoteLeave tomorrow for our independence!

#EUref #Brexit https://t.co/upHsaXVzV4",,Wed Jun 22 21:04:22 +0000 2016,320,745724132696924161,https://pbs.twimg.com/media/CllYJP9WkAAn5P2.jpg
timfarron,1,@ReCycledRich Well...come and join us and help us make the case.,,Fri Apr 15 08:33:43 +0000 2016,0,720892850100125696,NA
David_Cameron,567,#VoteConservative for a better and brighter future. Polls open across the country in less than half an hour. https://t.co/xDFMkijrGg,,Thu May 05 05:33:46 +0000 2016,325,728095318990970885,https://pbs.twimg.com/media/Chq209NVIAA4xGI.jpg
illybic,0,"@LeaveEUOfficial BA charge over £ 500 per two hrs flight to Albania cos is not EU country , if the fate of UK the same if they leave EU",LeaveEUOfficial,Mon May 16 12:02:02 +0000 2016,0,732179299382509568,NA
PennyMordaunt,25,"Its finally here! It's referendum day!! Portsmouth, go cast your vote!!! #democracy @portsmouthtoday @portsmouthnews",,Thu Jun 23 05:57:40 +0000 2016,17,745858341172314112,NA
RuthDavidsonMSP,33,Not often you'll find @Daily_Record and @ScotTories on the same page - but the evidence is clear. We need to act. https://t.co/Q85MvN81KC,,Fri May 27 11:55:59 +0000 2016,16,736164040465076224,NA
George_Osborne,64,"On a day of democracy,honoured to present the Legion D’Honneur to D-Day hero Tony Colgan in Knutsford @FranceintheUK https://t.co/BhzkJgY8dD",,Fri May 06 13:19:51 +0000 2016,14,728575000417083393,https://pbs.twimg.com/media/Chxq4HsWEAAnAmZ.jpg
PennyMordaunt,4,Obituary of Sir Edward Ashmore in @thetimes today. He did so much to promote morale and key capabilities of modern navy. @RoyalNavy,,Tue May 03 11:19:43 +0000 2016,3,727457606093131776,NA
LeaveEUOfficial,25,"Quarter of British soldiers and military staff set to miss out on EU referendum.

https://t.co/9Nz1hhSTPB",,Wed May 18 11:40:01 +0000 2016,63,732898533917986816,NA
NicolaSturgeon,15,@Fiona603 @theSNP thanks for being so welcoming.  It was great to see Winnie and lovely to meet you all.,Fiona603,Fri Apr 29 14:56:29 +0000 2016,3,726062607912845313,NA
FrancesOGrady,50,"Shocked by the terrible attack on Jo Cox, a good ally and good friend to trade unionists. Wishes to her and her family",,Thu Jun 16 14:17:39 +0000 2016,62,743447451898634240,NA
vote_leave,59,Boris: The EU invades every area of our lives. Let's #TakeControl,,Fri Apr 15 18:05:23 +0000 2016,52,721036713364168705,NA
vote_leave,21,We will be live streaming Boris Johnson's speech on our Facebook page from 11:15am: https://t.co/Xf94K4wuIV https://t.co/OKmeq0AK0Y,,Mon May 09 10:07:59 +0000 2016,26,729613879785984000,https://pbs.twimg.com/media/CiAb9QyWkAAUjQI.png
LeaveEUOfficial,56,"'@PennyMordauntMP: Turkey joining the EU is a matter of when, not if. #Marr",,Sun May 22 08:28:58 +0000 2016,62,734300004052013056,NA
GiselaStuart,0,@gillpind send me an e mail   stuartg@parliament.uk...and tell me why you disagree with me,gillpind,Thu Apr 21 23:28:57 +0000 2016,0,723292467928416257,NA
LeanneWood,23,Da iawn @mikeparkerwales a @adrianmasters84 / excellent evening listening to my old friend Mike talk about his book. https://t.co/jucDQE7g6x,,Thu Jun 09 19:11:47 +0000 2016,6,740984756016406529,https://pbs.twimg.com/media/CkiBs8SWUAU-s3l.jpg
GiselaStuart,8,Brexit campaigners slam David Miliband for EU holiday blunder https://t.co/TQ0fojG5WC,,Sat Jun 04 21:52:27 +0000 2016,11,739213249657344000,NA
peoplesvote_hq,12,Leave Campaign evasive on workers' rights. Boris refused to even answer the question! #ITVEURef,,Thu Jun 09 20:58:25 +0000 2016,21,741011591999688704,NA
LeaveEUOfficial,90,"Obama can lecture us on Europe when he has an open border with Mexico, writes @PeterBoneMP for @TimesRedBox #LeaveEU https://t.co/U01ghS9MgY",,Thu Apr 21 07:36:56 +0000 2016,102,723052888403021829,NA
vote_leave,299,Well done to @BorisJohnson and @patel4witham! We're going to take back control on 23 June #EUDebate #VoteLeave https://t.co/VmecfTW7eC,,Tue Jun 14 19:51:02 +0000 2016,188,742806575522426880,https://pbs.twimg.com/media/Ck76o8YXEAAtgQ-.jpg
timfarron,0,@750VFR I've had a full set virtually,750VFR,Sat Apr 30 16:35:16 +0000 2016,0,726449851395903488,NA
LeaveEUOfficial,37,https://t.co/XgousYGyX2,LeaveEUOfficial,Sat May 14 14:51:47 +0000 2016,29,731497240666222592,https://pbs.twimg.com/media/CibM3SWWsAAsz1k.jpg
NicolaSturgeon,145,Well done! #SWNT  https://t.co/v5B5stK0yN,,Tue Jun 07 21:15:42 +0000 2016,33,740291164516061184,NA
SadiqKhan,298,Great to join @piersmorgan @susannareid100 on the @GMB sofa today. Catch up here https://t.co/0pPsKvB6hJ https://t.co/uI7YK2Fra6,,Tue May 17 17:13:51 +0000 2016,81,732620157634412545,https://pbs.twimg.com/media/CirKJmyWUAAVhE2.jpg
andrealeadsom,3,"In case you missed my speech at @vote_leave on Tuesday on #Brexit and energy security..

https://t.co/VOL5ezpeVO",,Thu May 19 14:45:02 +0000 2016,2,733307480772640769,NA
timfarron,0,@karlyboyo Let's see the report and read it's conclusion first.,karlyboyo,Tue May 17 07:03:17 +0000 2016,0,732466503736430592,NA
LeaveEUOfficial,127,"""We have seen the way that wages have been driven down by the free movement of people,for citizens of this country!"" https://t.co/raEawWENRY",,Mon Jun 20 19:21:26 +0000 2016,148,744973453397213184,https://pbs.twimg.com/media/ClaqkY6WkAIXpdq.jpg
LeaveEUOfficial,211,"Why not stick with the Leave camp and reform it from within? Surely it's better to be at the table, @sarahwollaston? https://t.co/Gi9FrUE6tM",,Thu Jun 09 13:35:35 +0000 2016,175,740900148683886593,https://pbs.twimg.com/media/Ckg0wd7WgAQr4uF.jpg
vote_leave,0,@AdmiralGant Hi Anthony - email James.Moyies@voteleave.uk - thank you!,AdmiralGant,Sun Jun 05 13:15:14 +0000 2016,0,739445475011612673,NA
David_Cameron,897,Thank you to @StrongerIn teams out across the country ensuring people #VoteRemain. You've fought a great campaign: https://t.co/Jh9k6wPSC2,,Thu Jun 23 16:50:59 +0000 2016,349,746022754412003328,NA
Nigel_Farage,310,"Well done Alastair Cook on reaching 10,000 Test runs.",,Mon May 30 14:53:47 +0000 2016,84,737295949303812096,NA
vote_leave,154,https://t.co/0BuBTGIrYg,,Thu May 12 00:52:06 +0000 2016,175,730561152061739008,https://pbs.twimg.com/media/CiN5fvDXEAMacIV.png
andrealeadsom,99,If you are not already #VoteLeave then this will persuade you! What a gravy train! https://t.co/VBMvZlXavU via @youtube,,Mon Jun 20 09:57:13 +0000 2016,131,744831461681946624,NA
PennyMordaunt,127,Delighted turnout appears to be high-whatever the result turns out to be people are having their say on this critical issue @vote_leave,,Thu Jun 23 15:40:19 +0000 2016,65,746004969267011584,NA
George_Osborne,23,Stanford professor and British economist Nick Bloom is a world expert on economic uncertainty. He backs HMT analysis https://t.co/Fh30PyUSoP,,Mon May 23 16:35:45 +0000 2016,23,734784895738908672,NA
vote_leave,104,Even Cameron admits that the UK would benefit from controlling immigration #bbcqt #VoteLeave https://t.co/xvgnckwY5S,,Sun Jun 19 18:43:43 +0000 2016,120,744601573008019456,https://pbs.twimg.com/ext_tw_video_thumb/744601529190064128/pu/img/UqnDcyTScLVmec7v.jpg
peoplesvote_hq,16,"Labour MP @DanJarvisMP: ""Let’s not give up on the jobs and hard-won rights that our place in the EU secures."" https://t.co/8hWj0quncl",,Thu Apr 28 17:39:26 +0000 2016,24,725741225446400000,NA
MackieJonathan,3,@NicolaSturgeon @DRFW that strategy has served me well for 20 years!,NicolaSturgeon,Sat May 14 15:12:47 +0000 2016,1,731502526542053376,NA
Nigel_Farage,1052,"I've put my money where my mouth is #Brexit
https://t.co/62UZPVdlq9",,Thu Jun 02 14:16:00 +0000 2016,726,738373604597891072,NA
LeaveEUOfficial,70,"Treasury ""making up numbers"", says former David Cameron strategy chief. #LeaveEU

https://t.co/t6lHbYe431 https://t.co/eFtknUGqnc",,Thu May 26 08:33:07 +0000 2016,116,735750599455580160,https://pbs.twimg.com/media/CjXpRUlUkAMfXnM.jpg
David_Cameron,984,"Bernard Kenny was a hero, who risked his life trying to save Jo Cox. He deserves public recognition",,Mon Jun 20 16:07:35 +0000 2016,364,744924667341856768,NA
peoplesvote_hq,17,24/50 CBI says the net benefit of being in the EU is £91bn: more to spend on public services https://t.co/o9PcwO0yQw https://t.co/sbXgToRSnB,,Wed May 04 15:34:49 +0000 2016,28,727884193309560836,https://pbs.twimg.com/media/Chn20McWkAAtEae.jpg
vote_leave,350,"Charlotte Leslie MP comes out for #VoteLeave: ""I cannot see the European Project...as anything but a fantasy, and as such, dangerous.""",,Mon Jun 20 21:41:37 +0000 2016,392,745008728710184965,NA
vote_leave,158,Another great day on the #BattleBus visiting businesses and meeting supporters in the East Midlands #VoteLeave https://t.co/ugHFvVLMTW,,Mon May 16 20:40:03 +0000 2016,119,732309661861482499,https://pbs.twimg.com/media/CimvwaPWkAYKGWf.jpg
vote_leave,133,Boris: “They say we have no choice but to bow down to Brussels. We say they are woefully underestimating this country &amp; what it can do.”,,Tue Jun 21 20:49:49 +0000 2016,125,745358081735929856,NA
peoplesvote_hq,42,Your vote WILL make a difference in this referendum. Register by the end of Tuesday: https://t.co/K4E99rcUUb https://t.co/C3lQ5yd7md,,Sun Jun 05 09:32:21 +0000 2016,138,739389385381191680,https://pbs.twimg.com/media/CkLWr7ZWsAQ2nvN.jpg
LeanneWood,0,@riogregoryx @AAGilkes Is Nikki your mam Rio? See more here. Can you let her know she is on there please? https://t.co/AFJlXb9l3L,riogregoryx,Sat Jun 04 13:09:22 +0000 2016,0,739081612487495680,NA
peoplesvote_hq,36,John Major: the Leave Campaign want Britain to leave the single market. That would hit businesses and cost jobs. #marr,,Sun Jun 05 08:23:02 +0000 2016,47,739371942235541508,NA
peoplesvote_hq,43,.@Ed_Miliband says that the result of the referendum could be in the hands of younger voters: https://t.co/eG53b7pMJd,,Sat May 28 10:38:25 +0000 2016,49,736506908794867712,https://pbs.twimg.com/media/CjiZHtZWgAEiT0O.jpg
LeaveEUOfficial,93,Someone tell @jeremycorbyn that there's no separation of EU and TTIP. #InOrOut #EUref,,Mon Jun 20 17:29:27 +0000 2016,87,744945272028041220,NA
NicolaSturgeon,275,RIP the great Muhammad Ali  https://t.co/uONKEgtvuN,,Sat Jun 04 07:52:45 +0000 2016,101,739001931130101760,NA
MartinInfoMan,1,".@GiselaStuart The EU is good for workers rights, by supporting the leave campaign you are betraying the labour movement",,Sun May 15 18:03:05 +0000 2016,0,731907770337923073,NA
peoplesvote_hq,58,"To protect workers' rights, inc paid holidays, vote REMAIN, says Labour leader Jeremy Corbyn https://t.co/XfY8hC3Ty5 https://t.co/yB07VudQcH",,Sun Jun 12 12:34:35 +0000 2016,101,741971962457640961,https://pbs.twimg.com/media/CkwDkDlXEAAKWDq.jpg
DUPleader,23,.@BBCgmu absolutely heartbreaking report on Sister Clare. So proud of our young people. Utterly selfless. https://t.co/QnHmPa5AZW,,Tue Apr 19 07:34:55 +0000 2016,9,722327603584102400,https://pbs.twimg.com/media/CgY5HTGUIAA0O5y.jpg
LeaveEUOfficial,106,"""Unless you control immigration in a steady way, you'll have issues"". @Arron_Banks on @LBC this afternoon.
https://t.co/Z10gWNVsMy",,Mon Jun 20 21:38:43 +0000 2016,136,745008000448925696,NA
andrealeadsom,2,BREXIT BOOST: Labour supporters now BACK leaving EU because low wage earners will benefit https://t.co/L16wkt4lss,,Tue May 03 03:41:55 +0000 2016,8,727342398410477572,NA
peoplesvote_hq,66,"Access to paid holidays, parental leave &amp; regulated working hours -protected by our membership of the EU #StrongerIn https://t.co/l3G41DwA3z",,Fri Jun 10 17:21:56 +0000 2016,102,741319498389716992,https://pbs.twimg.com/media/CkmyGO-UkAUmtuV.jpg
SadiqKhan,83,Great to be with our Christian brothers and sisters at @RuachCityChurch in Brixton with @DawnButler and @ChukaUmunna https://t.co/oyXrIEDcpS,,Sun Apr 24 10:40:28 +0000 2016,44,724186236668227584,https://pbs.twimg.com/media/CgzThutWgAE6bjf.jpg
peoplesvote_hq,11,Former Foreign Secretary William Hague: #Brexit will risk jobs &amp; prosperity #StrongerIn https://t.co/dQAOE9Sz86 https://t.co/h3cpZJsvx3,,Wed Jun 08 15:00:47 +0000 2016,36,740559203593506816,https://pbs.twimg.com/media/Ckb-qsyWEAE2Fv5.jpg
GiselaStuart,145,Michael Gove said on #bbcqt that the EU is a job destroying machine.  Unemployment of under 25s is 51% in Greece because of EU austerity,,Wed Jun 15 18:09:29 +0000 2016,151,743143404863918080,NA
MrsBurgin,2,Correcting @BBCNews on its pronunciation of @GiselaStuart GEESELA not JISELA. #shoutingatTV,,Sat Apr 23 16:29:19 +0000 2016,0,723911641096683520,NA
andrealeadsom,21,Me too! British Mums Are Backing Brexit To Secure A Better Future For Their Children https://t.co/UIW9SxZVqx via @yahoostyleuk,,Sat May 28 18:08:28 +0000 2016,29,736620169880035328,NA
peoplesvote_hq,17,"#Brexit would threaten world-class UK scientific research, major new report warns https://t.co/FZLEnpNcwU https://t.co/b4asKUZMJn",,Wed May 18 12:30:51 +0000 2016,48,732911324364218369,https://pbs.twimg.com/media/CivS8zdWYAEXpkV.jpg
LeaveEUOfficial,113,"REVEALED: Britain is MOST IGNORED country in EU over Brussels’ laws
https://t.co/Htv23orjRQ
#LeaveEU #Brexit",,Tue Apr 19 20:09:25 +0000 2016,179,722517477679345665,NA
RuthDavidsonMSP,5,"Oh, very good. 👏👏👏 https://t.co/cGUMRYIkS9",,Wed Jun 08 13:48:49 +0000 2016,2,740541090969849856,NA
peoplesvote_hq,12,Over 200 entrepreneurs from successful startups have written a letter agreeing their businesses are #StrongerIn https://t.co/xG2SEOq2q9,,Wed Apr 20 11:26:10 +0000 2016,22,722748186318794752,NA
peoplesvote_hq,62,The most important thing you can do today? REGISTER TO VOTE. Please RT. https://t.co/qbhmor4xzf #ITVEURef https://t.co/lt1Tvzq0P8,,Tue Jun 07 21:09:52 +0000 2016,122,740289698137051136,https://pbs.twimg.com/media/CkYJjZrVEAAieRr.jpg
peoplesvote_hq,85,3 MILLION JOBS - that's how many UK jobs are linked to EU trade &amp; are at risk. The UK is #StrongerIn https://t.co/4ydHwIfL76,,Sat Jun 11 22:46:42 +0000 2016,132,741763619038367745,https://pbs.twimg.com/media/CktGE5ZWsAAR3QD.jpg
foxflakes,10,"hello @timfarron, I made cupcakes for my politics class, you'll appreciate one of them in particular https://t.co/NS0B1iuzN8",,Thu May 26 15:37:51 +0000 2016,0,735857490592714753,https://pbs.twimg.com/media/CjZKeXCWgAALPV3.jpg
vote_leave,180,https://t.co/LkPln9vQwu,,Fri May 20 02:11:00 +0000 2016,201,733480112902053888,https://pbs.twimg.com/media/Ci3YRqlWkAA2JIr.png
